"FQ","FCLTY","OWNER","TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","COLUMN_ID"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CRITICAL_CHANGES,ACTION,VARCHAR2,"255",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CRITICAL_CHANGES,NODENAME,VARCHAR2,"80",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CRITICAL_CHANGES,BATCH_NUMBER,VARCHAR2,"50",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CRITICAL_CHANGES,NOTE_APP,VARCHAR2,"1024",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CRITICAL_CHANGES,USRFULLNAME,VARCHAR2,"80",,,N,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CRITICAL_CHANGES,TIMESTAMP,DATE,"7",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CRITICAL_CHANGES,TAGDESC,VARCHAR2,"255",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CRITICAL_CHANGES,TAGNAME,VARCHAR2,"255",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CRITICAL_CHANGES,USRNAME_APP,VARCHAR2,"80",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CRITICAL_CHANGES,ID_CYCLE,VARCHAR2,"50",,,Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CRITICAL_CHANGES,USRFULLNAME_APP,VARCHAR2,"80",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_DETAILS,PROGRESSIVE_ID,NUMBER,"22","10","0",N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_DETAILS,COMMENTS,VARCHAR2,"1024",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_DETAILS,VALUE,VARCHAR2,"1024",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_HEADER,MACHINE,VARCHAR2,"50",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_HEADER,BATCH_NUMBER,VARCHAR2,"50",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_HEADER,PROFICYPAGE,VARCHAR2,"100",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_HEADER,TIMESTAMP2,DATE,"7",,,Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_HEADER,APPLICATION,VARCHAR2,"40",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_HEADER,PROGRESSIVE_ID,NUMBER,"22","10","0",N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_HEADER,TIMESTAMP_START,DATE,"7",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_HEADER,USR_NOTE,VARCHAR2,"1024",,,N,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_HEADER,USR2_NOTE,VARCHAR2,"1024",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_HEADER,USR_FULLNAME,VARCHAR2,"80",,,N,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_HEADER,CYCLE_TYPE,VARCHAR2,"10",,,N,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_HEADER,USR2_ID,VARCHAR2,"30",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_HEADER,PRODUCT,VARCHAR2,"255",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_HEADER,TIMESTAMP_END,DATE,"7",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_HEADER,USR_ID,VARCHAR2,"30",,,N,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,CYCLEREPORT_HEADER,USR2_FULLNAME,VARCHAR2,"80",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATA_ACCESS,BATCH_NR,VARCHAR2,"25",,,N,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATA_ACCESS,TIME_FRAME,VARCHAR2,"1024",,,N,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATA_ACCESS,FULLNAME,VARCHAR2,"20",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATA_ACCESS,USERID,VARCHAR2,"10",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATA_ACCESS,OPERATION_TYPE,VARCHAR2,"1024",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATA_ACCESS,TIMESTAMP,DATE,"7",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATA_ACCESS,NOTE,VARCHAR2,"1024",,,N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATA_ACCESS,TAGNAME,VARCHAR2,"80",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_BREVE,CONFACCET_2,VARCHAR2,"20",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_BREVE,NUMERO_LOTTO,VARCHAR2,"20",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_BREVE,DEVCONFACC,VARCHAR2,"20",,,Y,"17"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_BREVE,SNODENAME,VARCHAR2,"20",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_BREVE,PESOTOTRIF_3,VARCHAR2,"20",,,Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_BREVE,NOTA,VARCHAR2,"1024",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_BREVE,PESOTOTRIF_1,VARCHAR2,"20",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_BREVE,CONFRIF_1,VARCHAR2,"20",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_BREVE,USRNAME,VARCHAR2,"20",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_BREVE,PESOMEDIOACC_2,VARCHAR2,"20",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_BREVE,FULLNAME,VARCHAR2,"30",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_BREVE,PESOMEDIORIF_3,VARCHAR2,"20",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_BREVE,NUMERO_PROGRAMMA,VARCHAR2,"5",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_BREVE,PESOMEDIORIF_1,VARCHAR2,"20",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_BREVE,PESOTOTACC_2,VARCHAR2,"20",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_BREVE,CONFRIF_3,VARCHAR2,"20",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_BREVE,TIMESTAMP,DATE,"7",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_LUNGO,NOME_PRODOTTO,VARCHAR2,"20",,,N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_LUNGO,NUMERO_PROGRAMMA,VARCHAR2,"5",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_LUNGO,NOTA,VARCHAR2,"1024",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_LUNGO,PESMEDCONFRIF,VARCHAR2,"20",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_LUNGO,PESTOTCONFACC,VARCHAR2,"20",,,Y,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_LUNGO,PESOTOTCONF,VARCHAR2,"20",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_LUNGO,PESTOTCONFRIF,VARCHAR2,"20",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_LUNGO,NUMTOTCONF,VARCHAR2,"20",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_LUNGO,NUMTOTCONFACC,VARCHAR2,"20",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_LUNGO,PESMEDCONFACC,VARCHAR2,"20",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_LUNGO,USRNAME,VARCHAR2,"20",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_LUNGO,DEVSTDCONFACC,VARCHAR2,"20",,,Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_LUNGO,SNODENAME,VARCHAR2,"20",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_LUNGO,TIMESTAMP,DATE,"7",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_LUNGO,NUMTOTCONFRIF,VARCHAR2,"20",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DATISTATISTICI_LUNGO,FULLNAME,VARCHAR2,"30",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DEBUG,OBJECT,VARCHAR2,"50",,,Y,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DEBUG,INFO,VARCHAR2,"255",,,Y,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DEBUG,TIMESTMP,DATE,"7",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DOWNLOADED_RECIPE,APPLICATION,VARCHAR2,"80",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DOWNLOADED_RECIPE,NODENAME,VARCHAR2,"80",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DOWNLOADED_RECIPE,USRNAME,VARCHAR2,"25",,,N,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DOWNLOADED_RECIPE,BATCH_NUMBER,VARCHAR2,"50",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DOWNLOADED_RECIPE,DOWNLOAD_RESULT,VARCHAR2,"255",,,N,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DOWNLOADED_RECIPE,RECIPE_TYPE,NUMBER,"22",,,Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DOWNLOADED_RECIPE,NOTE,VARCHAR2,"1024",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DOWNLOADED_RECIPE,ID_CYCLE,VARCHAR2,"255",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DOWNLOADED_RECIPE,N_RECIPE,NUMBER,"22",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DOWNLOADED_RECIPE,TIMESTAMP,DATE,"7",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DOWNLOADED_RECIPE,ID_MACHINE,VARCHAR2,"50",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DOWNLOADED_RECIPE,DOWNLOAD_TYPE,VARCHAR2,"50",,,N,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DOWNLOADED_RECIPE,REVISION_NUMBER,NUMBER,"22",,,N,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DOWNLOADED_RECIPE,ID_LINE,VARCHAR2,"100",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DOWNLOADED_RECIPE,USRFULLNAME,VARCHAR2,"80",,,N,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,DOWNLOADED_RECIPE,RECIPE_NAME,VARCHAR2,"255",,,N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,EXE_DATA_HIST,OPERATIONMETHOD,NUMBER,"22",,"0",N,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,EXE_DATA_HIST,BATCHID,VARCHAR2,"60",,,N,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,EXE_DATA_HIST,START_TIME,VARCHAR2,"50",,,Y,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,EXE_DATA_HIST,PRODUCTCODE,VARCHAR2,"4000",,,N,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,EXE_DATA_HIST,UHLMANNBATCHID,VARCHAR2,"60",,,N,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,EXE_DATA_HIST,MACHINESTATE,NUMBER,"22",,"0",N,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,EXE_DATA_HIST,ID_LINE,VARCHAR2,"50",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,EXE_DATA_HIST,ID,NUMBER,"22",,"0",N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,EXE_DATA_HIST,STATE,NUMBER,"22",,"0",N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,EXE_DATA_HIST,END_TIME,VARCHAR2,"50",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,EXE_DATA_HIST,UHLMANNPRODUCTCODE,VARCHAR2,"60",,,N,"17"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,EXE_DATA_HIST,NUM_WRONG_READ,NUMBER,"22",,"0",N,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,EXE_DATA_HIST,NUM_MISS_READ,NUMBER,"22",,"0",N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,EXE_DATA_HIST,NUM_CORRECT_READ,NUMBER,"22",,"0",N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,EXE_DATA_HIST,ID_MACHINE,VARCHAR2,"50",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,EXE_DATA_HIST,PRODUCTDESCRIPTION,VARCHAR2,"60",,,N,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,EXE_DATA_HIST,TYPELABEL,VARCHAR2,"20",,,N,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,CHECKSUM2,NUMBER,"22",,,N,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,ABILITADATI3,NUMBER,"22",,,N,"17"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,SOGLIA3,NUMBER,"22","6","3",N,"20"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,AREA3,VARCHAR2,"255",,,Y,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,DATO3,VARCHAR2,"255",,,Y,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,SOGLIA2,NUMBER,"22","6","3",N,"19"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,SOGLIA1,NUMBER,"22","6","3",N,"18"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,CHECKSUM1,NUMBER,"22",,,N,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,IDCAMERA,VARCHAR2,"255",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,STAMPA_L3,VARCHAR2,"255",,,N,"23"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,DATO2,VARCHAR2,"255",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,DATO1,VARCHAR2,"255",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,ABILITADATI2,NUMBER,"22",,,N,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,STAMPA_L2,VARCHAR2,"255",,,N,"22"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,AREA1,VARCHAR2,"255",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,TIPO2,VARCHAR2,"255",,,Y,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,NOMEFORMATO,VARCHAR2,"255",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,STAMPA_L1,VARCHAR2,"255",,,N,"21"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,PARAMIMAGE,VARCHAR2,"255",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,TIPO1,VARCHAR2,"255",,,N,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,AREA2,VARCHAR2,"255",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,CAMERAABILITATA,NUMBER,"22",,,N,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORMATI,TIPOCONTROLLO,NUMBER,"22",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_FILTR_REP_HEADER,DESCRIPTION,VARCHAR2,"100",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_FILTR_REP_HEADER,TYPECYCLE,NUMBER,"22",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_FILTR_REP_HEADER,IS_TO_REPORT,VARCHAR2,"4",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_FILTR_REP_HEADER,PROFICYPAGE,VARCHAR2,"500",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_FILTR_REP_HEADER,RECIPE,VARCHAR2,"50",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_FILTR_REP_STEP,RECIPE,VARCHAR2,"50",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_FILTR_REP_STEP,DESCRIPTION,VARCHAR2,"100",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_FILTR_REP_STEP,STEP,VARCHAR2,"50",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_FILTR_REP_STEPPAR,DESCRIPTION,VARCHAR2,"100",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_FILTR_REP_STEPPAR,RECIPE,VARCHAR2,"50",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_FILTR_REP_STEPPAR,STEP,VARCHAR2,"50",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_FILTR_REP_STEPPAR,PAR,VARCHAR2,"50",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_CONTENT,ID,NUMBER,"22",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_CONTENT,CYCLEID,NUMBER,"22","18","0",N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_CONTENT,COMMENTS,VARCHAR2,"100",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_CONTENT,VALUE,VARCHAR2,"50",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_HEADER,COMMENTS,VARCHAR2,"100",,,Y,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_HEADER,ISTOREPORT,VARCHAR2,"4",,,N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_HEADER,REV,NUMBER,"22","1","0",N,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_HEADER,BUILDINGID,VARCHAR2,"10",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_HEADER,CREATEDT,DATE,"7",,,N,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_HEADER,REVDT,DATE,"7",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_HEADER,TYPE,NUMBER,"22",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_HEADER,RECIPE,VARCHAR2,"50",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_HEADER,DESCRIPTION,VARCHAR2,"100",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_STEP,RECIPE,VARCHAR2,"50",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_STEP,DESCRIPTION,VARCHAR2,"100",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_STEP,CREATEDT,DATE,"7",,,N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_STEP,COMMENTS,VARCHAR2,"100",,,Y,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_STEP,REV,NUMBER,"22","1","0",N,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_STEP,REVDT,DATE,"7",,,Y,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_STEP,BUILDINGID,VARCHAR2,"10",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_STEP,STEP,VARCHAR2,"50",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_STEP_PARAM,DESCRIPTION,VARCHAR2,"100",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_STEP_PARAM,REV,NUMBER,"22","1","0",N,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_STEP_PARAM,REVDT,DATE,"7",,,Y,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_STEP_PARAM,STEP,VARCHAR2,"50",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_STEP_PARAM,RECIPE,VARCHAR2,"50",,,N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_STEP_PARAM,BUILDINGID,VARCHAR2,"10",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_STEP_PARAM,COMMENTS,VARCHAR2,"100",,,Y,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_STEP_PARAM,PARAM,VARCHAR2,"50",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_FLTR_STEP_PARAM,CREATEDT,DATE,"7",,,N,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_HEADER,USR_ID,VARCHAR2,"30",,,N,"8"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_HEADER,CYCLETYPE,VARCHAR2,"10",,,N,"7"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_HEADER,CYCLEID,NUMBER,"22","18","0",N,"1"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_HEADER,STARTDT,DATE,"7",,,N,"5"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_HEADER,ENDDT,DATE,"7",,,N,"6"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_HEADER,ALIAS,VARCHAR2,"100",,,N,"15"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_HEADER,USR2_NOTE,VARCHAR2,"1024",,,Y,"13"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_HEADER,APPROVALDT,DATE,"7",,,Y,"14"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_HEADER,BATCHID,VARCHAR2,"50",,,N,"2"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_HEADER,MACHINE,VARCHAR2,"50",,,N,"3"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_HEADER,USR_NOTE,VARCHAR2,"1024",,,N,"10"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_HEADER,USR_FULLNAME,VARCHAR2,"80",,,N,"9"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_HEADER,BUILDINGID,VARCHAR2,"10",,,N,"16"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_HEADER,USR2_ID,VARCHAR2,"30",,,Y,"11"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_HEADER,PRODUCT,VARCHAR2,"255",,,N,"4"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,FORM_REPORT_HEADER,USR2_FULLNAME,VARCHAR2,"80",,,Y,"12"
ora_prd448_XF_INFORMATICA,"0071",XFHISTORIAN,HEADER_RECIPE,APP_1_NOTE,VARCHAR2,"1024",,,Y,"13"
